Image,TitleHeader,TitleMain,TitleUnknown,TitleAuthors,TitleCollege,TitleDepartment,TitleDate,TitleFooter,AbstractHeader,AbstractAuthors,Abstract,AbstractContent,AbstractCollege,AbstractKeywords,AbstractFooter,Uncategorized
data_150.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,In Partial Fulfillment of the Requirements of the Degree Bachelor of Science in Information Technology,"COLLEGE OF ENGINEERING, COMPUTER STUDIES AND ARCHITECTURE",RALPH C. CASANARE JEJOMAR D. DORONGON RIEYZY O. GUERRA DONOVAN P. TAGULAO,"A Capstone Project Submitted to the Faculty of the College of Engineering, Computer Studies and Architecture Lyceum of the Philippines University Cavite",,March 2015,,,,,,,,,
data_151.jpg,,TINY FOOTSTEPS LEARNING SCHOOL,"Barbon, Raechelle Encabo, Anne Fetalvero, Gelene May Ignaco, Gia llano, Rosselle Tapawan, Roan Camille Toledo, Alyza Marie",,,Bachelor of Science in Business Administration Major in Management Accounting,October 2013,,,,,,,,,
data_152.jpg,,,,,,,,,,,Abstract,"NEIL PATRICK JOSHUA MALAJITO?, RUBERT JAMES NUES- TRO}, and Engr. Jose Rene and Research Adviser*","College of Engineering, Computer Studies and Architecture Bachelor of Science in Mechanical Engineering",,"The concept of water recycling to augment water resources is not new. Water re- use can be split into planned and unplanned, direct and indirect, large scale and small scale. Considerable untapped potential exists for the promotion of water reuse schemes. Water recycling is a beautiful and convenient process. However, it is not well- accepted and well-known among the students of laboratory classes. Thus the proponents developed an improved water system using gravimetric and neutralization process in ad- dition to reverse osmosis filtration with ultraviolet lights. Input water consisting of oil and soap was used in the procedure. The process and testing yielded an oil-free and clear output water with acceptable pH level but cannot be drink. The operation time of this procedure is very appropriate in a three-hour laboratory time in classrooms.",
data_153.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY - CAVITE,NORTHRAIL STATION: DEVELOPMENT OF TRADE AND CONNECTIVITY IN NORTHERN REGION,,DUSTIN KRISTOFER B. JORDAN ERICA MAYE M. VIADO,"An Undergraduate Thesis Submitted to the Faculty of the College of Engineering, Computer Studies and Architecture Lyceum of the Philippines University - Cavite",Bachelor of Science in Architecture,November 2017,"COLLEGE OF ENGINEERING, COMPUTER STUDIES AND ARCHITECTURE",,,,,,,,
data_154.jpg,,LAGAW: AN ONLINE-BASED TRAVEL MANAGEMENT SYSTEM,,JAN NORWIN S. BAYHON JULIUS KRISHNA B. ISRAEL JONAS RONNEL D. REVILLA MELISSA M. RODRIGUEZ DANIEL JOSE A. TUZON,"A Capstone Project Submitted to the Faculty of the College of Engineering, Computer Studies and Architecture Lyceum of the Philippines University - Cavite",Bachelor of Science in Information Technology,May 2019,"COLLEGE OF ENGINEERING, COMPUTER STUDIES AND ARCHITECTURE",,,,,,,,
data_155.jpg,,,,,,,,,,,ABSTRACT,"approaching architecture that benefits all students, deaf or not.","COLLEGE OF ENGINEERING, COMPUTER STUDIES AND ARCHITECTURE","Keywords: deaf design, universal design, inclusive education, deaf architecture, DeafSpace, multisensory design, inclusive school design",,
data_156.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,Plastic E-Waste as Partial Replacement to Coarse Aggregates in Production of Non-Load Bearing Concrete Hollow Blocks,Cris,Noel B.  Pangulayan,"An Undergraduate Thesis Submitted to the Faculty of the College of Engineering, Computer Studies and Architecture Lyceum of the Philippines University — Cavite",Bachelor of Science in Civil Engineering,June 2023,,,,,,,,,
data_157.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY - CAVITE,FIRE RETARDANT COATING COMPOUND USING CRUSHED EGGSHELL SUBSTITUTE,"COLLEGE OF ENGINEERING, COMPUTER STUDIES AND ARCHITECTURE",VALENTIN H. DE JOYA ALFRED LOUIE T. RIMORIN,"College of Engineering, Computer Studies, and Architecture",Bachelor of Science in Architecture,June 2020,,,,,,,,,
data_158.jpg,,,,,,,,,,Lawrence A.,Abstract,"The purpose of the study was to develop a system entitled “E-Library Usage Monitoring System and Kiosk with Smart Card ID Application” or simply It aimed to provide an ease access and usage on the computer and internet services as well as to provide an efficient usage monitoring and records management for the E-Library. This system is beneficial to all LPU students, faculty members and especially to the staff of Academic Resource Center. In this study, the Rapid Application Development (RAD) was used in order to develop the system. The proponents conducted an evaluation and gathered some useful information. The result of the conducted study showed that the developed system is capable of giving statistical reports and records, and managing computer usage. Based on the evaluation results, the system was rated with high level of internal consistency by users and IT experts and it conforms to ISO 9126.","College of Engineering, Computer Studies and Architecture Bachelor of Science in Information Technology","Keywords: Local area network, server, clients, kiosk, smart ID reader. COLLEGE OF ENGINEERING, COMPUTER STUDIES AND ARCHITECTURE",,
data_159.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,COVIBESITY: A Social Media Infographic Campaign on Low-Carb Diet of Work-From-Home Workers in Cavite During the Covid-19 Pandemic,of Arts in Multimedia Arts,"Fernandez, Angelica D. San Diego, Kiel Ivan",,Bachelor,May 2021,COLLEGE OF FINE ARTS AND DESIGN,,,,,,,,
data_16.jpg,,,,,,,,,,"Reginald H.  Gonzales, M Research",ABSTRACT,"The purpose of this research is to determine the effectiveness of the communication plan used by the Department of Science and Technology in orienting the local government to disseminate the Science for Safer Communities campaign to the residents of Barangay Kaybagal, Tagaytay City. Researchers employed mixed method by using the Exploratory Sequential Design in which the researchers followed the sequence of gathering necessary data through archives and interview conducted to five participants — DOST chief of staff, Tagaytay Disaster Risk Reduction and Management Council officer in charge, barangay kagawad, barangay treasurer and barangay secretary, before survey took place in Barangay Kaybagal, Tagaytay City. The results show that Barangay Kaybagal residents were informed and educated by the local government units about the S4SC campaign using the strategies of the DOST. Thus, it can be concluded that communication plan applied in the campaign dissemination is effective since the residents are still aware and applying the learnings from the campaign even after it ended. It is suggested that communication plan proposal must be made when planning to launch a campaign or program to have the desire effect.",College of Arts and Sciences,"Keywords: Campaign Dissemination, Communication Plan, Effectiveness, Science for Safer Communities",,
data_160.jpg,,"PHOTO AND VIDEO DOCUMENTARY OF HANDCRAFTED BONE SCULPTURE IN THE PROVINCE OF BINANGONAN, RIZAL",,PAULA ANGELINE G. MORALES JARED R. YAUN,College of Arts and Sciences,Bachelor of Arts in Multimedia Arts,May 2018,,,,,,,,,
data_161.jpg,,THE DEVELOPMENT OF LYCE UM EQUIPMENT MONITO RING SYSTEM USING RADIO F HE PHILIPPINES UNIVERSITY-CAVITE REQUENCY IDENTIFICATION,Loyd Darwin Leyva Jan Patrick Mangana,Ken R.  Cadion Noveuhiro Due,A Capstone Project Presented to the Faculty of the College of Engineering and Computer Studies Lyceum of the Philippines University Cavite Campus,Bachelor of Science in Information Technology,March 2013,,,,,,,,,
data_162.jpg,Lyceum of the Philippines University Cavite,BEHIND THE CAMERA: Video Documentary on the life of a,Bachelor of Arts in Multimedia Arts,,A Design Research Document Presented to the Faculty of,In Partial Fulfillment of the Requirements for the Degree of,May 2019,COLLEGE OF ARTS AND SCIENCES,,,,,,,,
data_163.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY - CAVITE,KANLUNGAN: A PROPOSED SEA TURTLES RESEARCH CENTER AND MARINE LIFE HOSPITAL IN REGION IV-A (CALABARZON),"COLLEGE OF ENGINEERING, COMPUTER STUDIES AND ARCHITECTURE",,"An Undergraduate Thesis Submitted to the Faculty of the College of Engineering, Computer Studies and Architecture Lyceum of the Philippines University Cavite",Bachelor of Science in Architecture,"BELMI, BUTCH BRENON C. GONZALES JR. REYNALDO A. November 2018",,,,,,,,,
data_164.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY - CAVITE,LIGHTWEIGHT CONCRETE INTERLOCKING PANEL BLOCK FOR INTERIOR WALL PARTITION,,"AGUINALDO, PRINCESS MIGNONETTE T. DILOY, CHRISTELLE JOY M. GENOVA, LYKA C. MAGARARO, MA. CHRISTINA S. COLLEGE OF ENGINEERING, COMPUTER STUDIES AND ARCHITECTURE","College of Engineering, Computer Studies, and Architecture",Bachelor of Science in Civil Engineering,MARCH 2016,,,,,,,,,
data_165.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY - CAVITE,IMPROVED WATER SYSTEM USING GRAVIMETRIC AND NEU- TRALIZATION PROCESS IN ADDITION TO REVERSE OSMOSIS FILTRATION WITH ULTRA VIOLET LIGHTS,NEIL PATRICK HERRERA JOSHUA MALAJITO RUBERT JAMES NUESTRO,,"A Thesis Submitted to the Faculty of the College of Engineering, Computer Studies and Architecture Lyceum of the Philippines University - Cavite",Bachelor of Science in Mechanical Engineering,March 2015,"COLLEGE OF ENGINEERING, COMPUTER STUDIES AND ARCHITECTURE",,,,,,,,
data_166.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,EC PASS: EQUIPMENT MONITORING SYSTEM USING PASSIVE RFID TECHNOLOGY,,MARLON G. ARGUELLES MA. CORAZON M. CRUZ JONATHAN B. ESPANOL ROBERT JOHN S. GRUBA,"A Capstone Submitted to the Faculty of the College of Engineering, Computer Studies and Architecture Lyceum of the Philippines University - Cavite",Bachelor of Science in Information Technology,March 2014,"COLLEGE OF ENGINEERING, COMPUTER STUDIES AND ARCHITECTURE",,,,,,,,
data_167.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,DEVELOPMENT OF ONLINE RESERVATION SYSTEM FOR KALIPAYAN RESORT,,MARLON S. CALINGA BILLY DIROY APRIL JANE C. MOJICA IAN MIKE ROBLES JOHN EZRA D. TORRES,"A Capstone Project Submitted to the Faculty of the College of Enginecring, Computer Studies and Architecture Lyceum of the Philippines University - Cavite",Bachelor of Science in Information Technology,April 2016,"COLLEGE OF ENGINEERING, COMPUTER STUDIES AND ARCHITECTURE",,,,,,,,
data_168.jpg,OF THE PHILIPPINES UNIVERSITY CAVITE,HIMAGSIK: Incorporating Historical Readings of the Battle of Binakayan- Dalahican into a Strategy Board Game,,,,Bachelor of Multimedia Arts,"Cayetano, Jose Elmer Jr. S. July 2022",COLLEGE OF FINE ARTS AND DESIGN,,,,,,,,
data_169.jpg,,,,,,,,,,,,,,,,will company achieve its vision and mission while helping the government of the Philippines improve its engagement in trade. COLLEGE OF BUSINESS ADMINISTRATION
data_17.jpg,,,,,,,,,,"Rei V.  Guinto!, Shaira M.  and Arch. Ludyvilla Vista? Proponenrs'? and Research Adviser?",ABSTRACT,and humans. The study conducted on  —  at the Arroceros,"COLLEGE OF ENGINEERING, COMPUTER STUDIES AND ARCHITECTURE","Keywords: Arroceros Forest Park, Environmental Awareness","Forest Park in Ermita, Manila. The study also emphasized the laws that will be used in designing and planning such as DENR Forest Park Guidelines Volume 4, Rules and Regulations to Govern the Accreditation of Ecoguides, Ecotours, Ecolodges and Ecotour Facilities, National Building Code of the Philippines, Fire Code of the Philippines and etc.",
data_170.jpg,,,,,,,,,,Ar. Alma J.  Libranda Research Adviser,,Mark Justin,"College of Engineering, Computer Studies, and Architecture",,,
data_171.jpg,,PAMINGGALAN: AN ANDROID FILIPINO RECIPE GENERATOR,,SEAN MICHAEL J. EVANGELISTA PETER ANTHONY I. MORTIGA JERALD TROY S. REYES CHEM ALLEN J. VERGARA,"A Capstone Project Submitted to the Faculty of the College of Engineering, Computer Studies and Architecture Lyceum of the Philippines University - Cavite",Bachelor of Science in Information Technology,January 2022,"COLLEGE OF ENGINEERING, COMPUTER STUDIES AND ARCHITECTURE",,,,,,,,
data_172.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,MARAGTAS: A 3D PHILIPPINES INSPIRED REAL-TIME STRATEGY GAME ON PC,,IAN PAUL N. DIONIO MATTHEW E. DOMALAON DAN BENNIC O. RESTERIO RAYMOND P. SARINAS,"A Capstone Project Submitted to the Faculty of the College of Engineering, Computer Studies and Architecture Lyceum of the Philippines University - Cavite",Bachelor of Science in Information Technology,May 2019,"COLLEGE OF ENGINEERING, COMPUTER STUDIES AND ARCHITECTURE",,,,,,,,
data_173.jpg,,,,,,,,,,"Pyx D.  Lolarga’, Erickson D.  Marasigan? Ms.",Abstract,"The purpose of this research is to provide a system that manages the Smile Art Dental records and transactions. The system features include the Patient Information where users see patient details by the records, Service Details that shows the information of the services like name, address, contact and other transactions, Dental and Medical History that presents the new patients must complete form and their contact billing, Appointments that allows the user to arrange the visit or meet of the patient, Transactions that gives the user the diagnose and procedures to be used in all transaction, and generate Reports for transactions and treatments of patients. This was created using Visual Basic 2010 as frontend and as the backend. The project was improved using the tools such as for the functionality and conformance tests. The system was evaluated based on the ISO9126 criteria and garnered a grand mean of and an SD of “1.33” which interpreted as “Highly Acceptable. Through the evaluation performed, the system shows that this can be a helping tool in organizing the patient records and transactions in the Smile Art Dental Clinic.","COLLEGE OF ENGINEERING, COMPUTER STUDIES AND ARCHITECTURE","Keywords: Smile Art Dental Patient Record System, Dental Management System",,
